ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,OccupancyRate,Timestamp,Hour,DayOfWeek,Load,OccupancyRounded,OccupancyRatio,Next_Price_01,Next_price_02
1999,BHMBCCTHL01,387,26.14449459,91.73620513,124,bike,0.0,2,True,13-11-2016,09:34,0.320413437,13-11-2016 09:34,9,6,0,124,0.320413437,13.20413437,11.85737427
2000,BHMBCCTHL01,387,26.14449459,91.73620513,162,bike,,5,True,13-11-2016,10:00,0.418604651,13-11-2016 10:00,10,6,0,162,0.418604651,14.18604651,10.09632382
2001,BHMBCCTHL01,387,26.14449459,91.73620513,212,car,,5,True,13-11-2016,10:33,0.547803618,13-11-2016 10:33,10,6,0,212,0.547803618,15.47803618,10.97381776
2002,BHMBCCTHL01,387,26.14449459,91.73620513,257,car,,6,True,13-11-2016,11:00,0.664082687,13-11-2016 11:00,11,6,0,257,0.664082687,16.64082687,10.05799714
2003,BHMBCCTHL01,387,26.14449459,91.73620513,296,car,1.0,10,True,13-11-2016,11:27,0.764857881,13-11-2016 11:27,11,6,0,296,0.764857881,17.64857881,10.94034513
2004,BHMBCCTHL01,387,26.14449459,91.73620513,338,bike,1.0,10,True,13-11-2016,12:00,0.873385013,13-11-2016 12:00,12,6,0,338,0.873385013,18.73385013,10.95293879
2005,BHMBCCTHL01,387,26.14449459,91.73620513,339,car,1.0,11,True,13-11-2016,12:27,0.875968992,13-11-2016 12:27,12,6,0,339,0.875968992,18.75968992,10.96420681
2006,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,1.0,10,True,13-11-2016,13:07,0.891472868,13-11-2016 13:07,13,6,0,345,0.891472868,18.91472868,10.98132311
2007,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,1.0,10,True,13-11-2016,13:33,0.891472868,13-11-2016 13:33,13,6,0,345,0.891472868,18.91472868,11.86930511
2008,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,,6,True,13-11-2016,14:00,0.891472868,13-11-2016 14:00,14,6,0,345,0.891472868,18.91472868,16.45334265
2009,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,,6,True,13-11-2016,14:27,0.891472868,13-11-2016 14:27,14,6,0,345,0.891472868,18.91472868,16.45566254
2010,BHMBCCTHL01,387,26.14449459,91.73620513,336,bike,1.0,5,True,13-11-2016,15:00,0.868217054,13-11-2016 15:00,15,6,0,336,0.868217054,18.68217054,15.57828573
2011,BHMBCCTHL01,387,26.14449459,91.73620513,311,car,0.0,3,True,13-11-2016,15:27,0.803617571,13-11-2016 15:27,15,6,0,311,0.803617571,18.03617571,11.87252209
2012,BHMBCCTHL01,387,26.14449459,91.73620513,274,car,0.0,2,True,13-11-2016,16:00,0.708010336,13-11-2016 16:00,16,6,0,274,0.708010336,17.08010336,11.86743377
2013,BHMBCCTHL01,387,26.14449459,91.73620513,232,car,0.0,2,True,13-11-2016,16:27,0.599483204,13-11-2016 16:27,16,6,0,232,0.599483204,15.99483204,10.98608001
2014,BHMBCCTHL01,387,26.14449459,91.73620513,67,bike,0.0,2,False,14-11-2016,08:00,0.173126615,14-11-2016 08:00,8,0,0,67,0.173126615,11.73126615,10.9204604
2015,BHMBCCTHL01,387,26.14449459,91.73620513,89,bike,,2,False,14-11-2016,08:33,0.22997416,14-11-2016 08:33,8,0,0,89,0.22997416,12.2997416,10.92476875
2016,BHMBCCTHL01,387,26.14449459,91.73620513,109,cycle,0.0,2,False,14-11-2016,09:00,0.281653747,14-11-2016 09:00,9,0,0,109,0.281653747,12.81653747,10.05269454
2017,BHMBCCTHL01,387,26.14449459,91.73620513,143,car,0.0,1,False,14-11-2016,09:27,0.369509044,14-11-2016 09:27,9,0,0,143,0.369509044,13.69509044,10.945882
2018,BHMBCCTHL01,387,26.14449459,91.73620513,178,truck,,4,False,14-11-2016,10:00,0.45994832,14-11-2016 10:00,10,0,0,178,0.45994832,14.5994832,15.57497161
2019,BHMBCCTHL01,387,26.14449459,91.73620513,210,bike,,3,False,14-11-2016,10:27,0.542635659,14-11-2016 10:27,10,0,0,210,0.542635659,15.42635659,16.45388834
2020,BHMBCCTHL01,387,26.14449459,91.73620513,247,bike,,5,False,14-11-2016,11:00,0.638242894,14-11-2016 11:00,11,0,0,247,0.638242894,16.38242894,16.45599395
2021,BHMBCCTHL01,387,26.14449459,91.73620513,258,car,,5,False,14-11-2016,11:27,0.666666667,14-11-2016 11:27,11,0,0,258,0.666666667,16.66666667,11.87505625
2022,BHMBCCTHL01,387,26.14449459,91.73620513,276,car,1.0,8,False,14-11-2016,12:00,0.713178295,14-11-2016 12:00,12,0,0,276,0.713178295,17.13178295,11.86842801
2023,BHMBCCTHL01,387,26.14449459,91.73620513,293,bike,1.0,7,False,14-11-2016,12:27,0.757105943,14-11-2016 12:27,12,0,0,293,0.757105943,17.57105943,10.98773707
2024,BHMBCCTHL01,387,26.14449459,91.73620513,304,car,,4,False,14-11-2016,13:00,0.785529716,14-11-2016 13:00,13,0,0,304,0.785529716,17.85529716,10.91669773
2025,BHMBCCTHL01,387,26.14449459,91.73620513,315,car,1.0,7,False,14-11-2016,13:27,0.813953488,14-11-2016 13:27,13,0,0,315,0.813953488,18.13953488,10.92798574
2026,BHMBCCTHL01,387,26.14449459,91.73620513,317,car,,4,False,14-11-2016,14:00,0.819121447,14-11-2016 14:00,14,0,0,317,0.819121447,18.19121447,10.93669959
2027,BHMBCCTHL01,387,26.14449459,91.73620513,301,car,,4,False,14-11-2016,14:33,0.777777778,14-11-2016 14:33,14,0,0,301,0.777777778,17.77777778,10.94962467
2028,BHMBCCTHL01,387,26.14449459,91.73620513,277,car,,3,False,14-11-2016,15:00,0.715762274,14-11-2016 15:00,15,0,0,277,0.715762274,17.15762274,10.96399253
2029,BHMBCCTHL01,387,26.14449459,91.73620513,252,truck,0.0,2,False,14-11-2016,15:27,0.651162791,14-11-2016 15:27,15,0,0,252,0.651162791,16.51162791,11.85417728
2030,BHMBCCTHL01,387,26.14449459,91.73620513,241,car,0.0,2,False,14-11-2016,16:00,0.622739018,14-11-2016 16:00,16,0,0,241,0.622739018,16.22739018,16.45632536
2031,BHMBCCTHL01,387,26.14449459,91.73620513,228,car,0.0,1,False,14-11-2016,16:27,0.589147287,14-11-2016 16:27,16,0,0,228,0.589147287,15.89147287,15.57750577
2032,BHMBCCTHL01,387,26.14449459,91.73620513,141,car,0.0,2,False,15-11-2016,07:57,0.364341085,15-11-2016 07:57,7,1,0,141,0.364341085,13.64341085,15.57894856
2033,BHMBCCTHL01,387,26.14449459,91.73620513,162,car,0.0,2,False,15-11-2016,08:30,0.418604651,15-11-2016 08:30,8,1,0,162,0.418604651,14.18604651,14.70135747
2034,BHMBCCTHL01,387,26.14449459,91.73620513,184,bike,,2,False,15-11-2016,08:57,0.475452196,15-11-2016 08:57,8,1,0,184,0.475452196,14.75452196,11.87029934
2035,BHMBCCTHL01,387,26.14449459,91.73620513,228,car,,4,False,15-11-2016,09:30,0.589147287,15-11-2016 09:30,9,1,0,228,0.589147287,15.89147287,10.99116833
2036,BHMBCCTHL01,387,26.14449459,91.73620513,271,car,0.0,2,False,15-11-2016,09:57,0.700258398,15-11-2016 09:57,9,1,0,271,0.700258398,17.00258398,10.98496864
2037,BHMBCCTHL01,387,26.14449459,91.73620513,325,car,,4,False,15-11-2016,10:30,0.839793282,15-11-2016 10:30,10,1,0,325,0.839793282,18.39793282,10.91648345
2038,BHMBCCTHL01,387,26.14449459,91.73620513,339,truck,,5,False,15-11-2016,11:03,0.875968992,15-11-2016 11:03,11,1,0,339,0.875968992,18.75968992,10.93868807
2039,BHMBCCTHL01,387,26.14449459,91.73620513,322,car,,4,False,15-11-2016,11:30,0.832041344,15-11-2016 11:30,11,1,0,322,0.832041344,18.32041344,10.94896185
2040,BHMBCCTHL01,387,26.14449459,91.73620513,329,car,,5,False,15-11-2016,11:57,0.850129199,15-11-2016 11:57,11,1,0,329,0.850129199,18.50129199,10.96619528
2041,BHMBCCTHL01,387,26.14449459,91.73620513,332,car,1.0,8,False,15-11-2016,12:30,0.857881137,15-11-2016 12:30,12,1,0,332,0.857881137,18.57881137,11.85815423
2042,BHMBCCTHL01,387,26.14449459,91.73620513,337,car,1.0,8,False,15-11-2016,12:57,0.870801034,15-11-2016 12:57,12,1,0,337,0.870801034,18.70801034,16.45620823
2043,BHMBCCTHL01,387,26.14449459,91.73620513,339,car,1.0,7,False,15-11-2016,13:30,0.875968992,15-11-2016 13:30,13,1,0,339,0.875968992,18.75968992,16.4573196
2044,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,,4,False,15-11-2016,14:03,0.891472868,15-11-2016 14:03,14,1,0,345,0.891472868,18.91472868,15.57750577
2045,BHMBCCTHL01,387,26.14449459,91.73620513,338,car,,4,False,15-11-2016,14:30,0.873385013,15-11-2016 14:30,14,1,0,338,0.873385013,18.73385013,10.99867368
2046,BHMBCCTHL01,387,26.14449459,91.73620513,329,cycle,0.0,2,False,15-11-2016,15:03,0.850129199,15-11-2016 15:03,15,1,0,329,0.850129199,18.50129199,11.8781561
2047,BHMBCCTHL01,387,26.14449459,91.73620513,307,bike,0.0,2,False,15-11-2016,15:30,0.793281654,15-11-2016 15:30,15,1,0,307,0.793281654,17.93281654,11.87959888
2048,BHMBCCTHL01,387,26.14449459,91.73620513,293,car,0.0,2,False,15-11-2016,15:57,0.757105943,15-11-2016 15:57,15,1,0,293,0.757105943,17.57105943,10.9975623
2049,BHMBCCTHL01,387,26.14449459,91.73620513,270,cycle,0.0,2,False,15-11-2016,16:30,0.697674419,15-11-2016 16:30,16,1,0,270,0.697674419,16.97674419,10.94049421
2050,BHMBCCTHL01,387,26.14449459,91.73620513,186,car,0.0,2,False,16-11-2016,08:00,0.480620155,16-11-2016 08:00,8,2,0,186,0.480620155,14.80620155,11.82449926
2051,BHMBCCTHL01,387,26.14449459,91.73620513,213,cycle,0.0,1,False,16-11-2016,08:27,0.550387597,16-11-2016 08:27,8,2,0,213,0.550387597,15.50387597,11.84194697
2052,BHMBCCTHL01,387,26.14449459,91.73620513,249,car,0.0,2,False,16-11-2016,09:00,0.643410853,16-11-2016 09:00,9,2,0,249,0.643410853,16.43410853,12.74131412
2053,BHMBCCTHL01,387,26.14449459,91.73620513,278,car,0.0,2,False,16-11-2016,09:27,0.718346253,16-11-2016 09:27,9,2,0,278,0.718346253,17.18346253,19.12340315
2054,BHMBCCTHL01,387,26.14449459,91.73620513,320,car,0.0,3,False,16-11-2016,10:00,0.826873385,16-11-2016 10:00,10,2,0,320,0.826873385,18.26873385,18.24758626
2055,BHMBCCTHL01,387,26.14449459,91.73620513,340,car,,4,False,16-11-2016,10:33,0.878552972,16-11-2016 10:33,10,2,0,340,0.878552972,18.78552972,18.24436928
2056,BHMBCCTHL01,387,26.14449459,91.73620513,342,car,,5,False,16-11-2016,11:00,0.88372093,16-11-2016 11:00,11,2,0,342,0.88372093,18.8372093,12.78605477
2057,BHMBCCTHL01,387,26.14449459,91.73620513,343,car,,5,False,16-11-2016,11:27,0.88630491,16-11-2016 11:27,11,2,0,343,0.88630491,18.8630491,11.90425247
2058,BHMBCCTHL01,387,26.14449459,91.73620513,342,bike,1.0,8,False,16-11-2016,12:00,0.88372093,16-11-2016 12:00,12,2,0,342,0.88372093,18.8372093,10.916932
2059,BHMBCCTHL01,387,26.14449459,91.73620513,344,truck,1.0,8,False,16-11-2016,12:27,0.888888889,16-11-2016 12:27,12,2,0,344,0.888888889,18.88888889,10.04672912
2060,BHMBCCTHL01,387,26.14449459,91.73620513,343,bike,1.0,7,False,16-11-2016,13:00,0.88630491,16-11-2016 13:00,13,2,0,343,0.88630491,18.8630491,10.94200219
2061,BHMBCCTHL01,387,26.14449459,91.73620513,341,cycle,1.0,7,False,16-11-2016,13:27,0.881136951,16-11-2016 13:27,13,2,0,341,0.881136951,18.81136951,11.83893232
2062,BHMBCCTHL01,387,26.14449459,91.73620513,342,car,,4,False,16-11-2016,14:00,0.88372093,16-11-2016 14:00,14,2,0,342,0.88372093,18.8372093,16.45499972
2063,BHMBCCTHL01,387,26.14449459,91.73620513,332,car,1.0,5,False,16-11-2016,14:27,0.857881137,16-11-2016 14:27,14,2,0,332,0.857881137,18.57881137,16.45710532
2064,BHMBCCTHL01,387,26.14449459,91.73620513,325,cycle,,3,False,16-11-2016,15:00,0.839793282,16-11-2016 15:00,15,2,0,325,0.839793282,18.39793282,16.45743674
2065,BHMBCCTHL01,387,26.14449459,91.73620513,303,bike,0.0,2,False,16-11-2016,15:33,0.782945736,16-11-2016 15:33,15,2,0,303,0.782945736,17.82945736,10.99569097
2066,BHMBCCTHL01,387,26.14449459,91.73620513,298,car,0.0,1,False,16-11-2016,16:00,0.77002584,16-11-2016 16:00,16,2,0,298,0.77002584,17.7002584,11.86743377
2067,BHMBCCTHL01,387,26.14449459,91.73620513,272,truck,0.0,2,False,16-11-2016,16:33,0.702842377,16-11-2016 16:33,16,2,0,272,0.702842377,17.02842377,10.98144024
2068,BHMBCCTHL01,387,26.14449459,91.73620513,99,car,0.0,2,False,17-11-2016,08:04,0.255813953,17-11-2016 08:04,8,3,0,99,0.255813953,12.55813953,10.93196268
2069,BHMBCCTHL01,387,26.14449459,91.73620513,127,truck,0.0,2,False,17-11-2016,08:31,0.328165375,17-11-2016 08:31,8,3,0,127,0.328165375,13.28165375,10.94952753
2070,BHMBCCTHL01,387,26.14449459,91.73620513,167,car,,3,False,17-11-2016,09:03,0.431524548,17-11-2016 09:03,9,3,0,167,0.431524548,14.31524548,10.95736429
2071,BHMBCCTHL01,387,26.14449459,91.73620513,201,car,0.0,2,False,17-11-2016,09:31,0.519379845,17-11-2016 09:31,9,3,0,201,0.519379845,15.19379845,10.97017223
2072,BHMBCCTHL01,387,26.14449459,91.73620513,303,car,0.0,2,False,17-11-2016,09:57,0.782945736,17-11-2016 09:57,9,3,0,303,0.782945736,17.82945736,15.57331455
2073,BHMBCCTHL01,387,26.14449459,91.73620513,348,car,,4,False,17-11-2016,10:31,0.899224806,17-11-2016 10:31,10,3,0,348,0.899224806,18.99224806,15.57861714
2074,BHMBCCTHL01,387,26.14449459,91.73620513,371,car,,5,False,17-11-2016,11:04,0.958656331,17-11-2016 11:04,11,3,0,371,0.958656331,19.58656331,15.57894856
2075,BHMBCCTHL01,387,26.14449459,91.73620513,387,car,,5,False,17-11-2016,11:31,1.0,17-11-2016 11:31,11,3,1,387,1.0,20.0,10.97900322
2076,BHMBCCTHL01,387,26.14449459,91.73620513,390,bike,1.0,8,False,17-11-2016,12:04,1.007751938,17-11-2016 12:04,12,3,1,390,1.007751938,20.07751938,10.96972368
2077,BHMBCCTHL01,387,26.14449459,91.73620513,392,car,1.0,8,False,17-11-2016,12:31,1.012919897,17-11-2016 12:31,12,3,1,392,1.012919897,20.12919897,10.94453635
2078,BHMBCCTHL01,387,26.14449459,91.73620513,390,car,1.0,7,False,17-11-2016,13:04,1.007751938,17-11-2016 13:04,13,3,1,390,1.007751938,20.07751938,12.74215928
2079,BHMBCCTHL01,387,26.14449459,91.73620513,394,car,1.0,7,False,17-11-2016,13:31,1.018087855,17-11-2016 13:31,13,3,1,394,1.018087855,20.18087855,14.69948613
2080,BHMBCCTHL01,387,26.14449459,91.73620513,394,truck,,4,False,17-11-2016,14:04,1.018087855,17-11-2016 14:04,14,3,1,394,1.018087855,20.18087855,16.45710532
2081,BHMBCCTHL01,387,26.14449459,91.73620513,393,bike,,4,False,17-11-2016,14:30,1.015503876,17-11-2016 14:30,14,3,1,393,1.015503876,20.15503876,16.45499972
2082,BHMBCCTHL01,387,26.14449459,91.73620513,400,bike,,4,False,17-11-2016,14:58,1.033591731,17-11-2016 14:58,14,3,1,400,1.033591731,20.33591731,15.57729149
2083,BHMBCCTHL01,387,26.14449459,91.73620513,375,car,0.0,2,False,17-11-2016,15:30,0.968992248,17-11-2016 15:30,15,3,0,375,0.968992248,19.68992248,15.57662867
2084,BHMBCCTHL01,387,26.14449459,91.73620513,365,truck,0.0,2,False,17-11-2016,15:58,0.943152455,17-11-2016 15:58,15,3,0,365,0.943152455,19.43152455,14.69792621
2085,BHMBCCTHL01,387,26.14449459,91.73620513,342,bike,0.0,2,False,17-11-2016,16:31,0.88372093,17-11-2016 16:31,16,3,0,342,0.88372093,18.8372093,10.99502814
2086,BHMBCCTHL01,387,26.14449459,91.73620513,129,cycle,0.0,1,False,18-11-2016,08:01,0.333333333,18-11-2016 08:01,8,4,0,129,0.333333333,13.33333333,11.87141072
2087,BHMBCCTHL01,387,26.14449459,91.73620513,129,bike,,2,False,18-11-2016,08:01,0.333333333,18-11-2016 08:01,8,4,0,129,0.333333333,13.33333333,10.98873131
2088,BHMBCCTHL01,387,26.14449459,91.73620513,154,car,0.0,1,False,18-11-2016,08:27,0.397932817,18-11-2016 08:27,8,4,0,154,0.397932817,13.97932817,10.9252173
2089,BHMBCCTHL01,387,26.14449459,91.73620513,221,car,0.0,3,False,18-11-2016,09:27,0.571059432,18-11-2016 09:27,9,4,0,221,0.571059432,15.71059432,10.93549108
2090,BHMBCCTHL01,387,26.14449459,91.73620513,250,car,0.0,3,False,18-11-2016,10:01,0.645994832,18-11-2016 10:01,10,4,0,250,0.645994832,16.45994832,10.95658433
2091,BHMBCCTHL01,387,26.14449459,91.73620513,269,car,0.0,3,False,18-11-2016,10:27,0.695090439,18-11-2016 10:27,10,4,0,269,0.695090439,16.95090439,16.45776815
2092,BHMBCCTHL01,387,26.14449459,91.73620513,297,truck,,5,False,18-11-2016,11:01,0.76744186,18-11-2016 11:01,11,4,0,297,0.76744186,17.6744186,16.45809956
2093,BHMBCCTHL01,387,26.14449459,91.73620513,320,car,,5,False,18-11-2016,11:34,0.826873385,18-11-2016 11:34,11,4,0,320,0.826873385,18.26873385,16.4555454
2094,BHMBCCTHL01,387,26.14449459,91.73620513,342,car,1.0,8,False,18-11-2016,12:01,0.88372093,18-11-2016 12:01,12,4,0,342,0.88372093,18.8372093,15.57894856
2095,BHMBCCTHL01,387,26.14449459,91.73620513,391,cycle,1.0,8,False,18-11-2016,12:27,1.010335917,18-11-2016 12:27,12,4,1,391,1.010335917,20.10335917,11.8719564
2096,BHMBCCTHL01,387,26.14449459,91.73620513,383,bike,1.0,7,False,18-11-2016,13:01,0.989664083,18-11-2016 13:01,13,4,1,383,0.989664083,19.89664083,10.11090595
2097,BHMBCCTHL01,387,26.14449459,91.73620513,396,cycle,1.0,7,False,18-11-2016,13:34,1.023255814,18-11-2016 13:34,13,4,1,396,1.023255814,20.23255814,10.10593477
2098,BHMBCCTHL01,387,26.14449459,91.73620513,386,car,,3,False,18-11-2016,14:01,0.997416021,18-11-2016 14:01,14,4,1,386,0.997416021,19.97416021,10.92467161
2099,BHMBCCTHL01,387,26.14449459,91.73620513,383,bike,,4,False,18-11-2016,14:28,0.989664083,18-11-2016 14:28,14,4,1,383,0.989664083,19.89664083,10.92796574
2100,BHMBCCTHL01,387,26.14449459,91.73620513,379,truck,,3,False,18-11-2016,15:01,0.979328165,18-11-2016 15:01,15,4,0,379,0.979328165,19.79328165,10.93736242
2101,BHMBCCTHL01,387,26.14449459,91.73620513,361,car,0.0,2,False,18-11-2016,15:28,0.932816537,18-11-2016 15:28,15,4,0,361,0.932816537,19.32816537,10.94896185
2102,BHMBCCTHL01,387,26.14449459,91.73620513,348,bike,0.0,2,False,18-11-2016,16:01,0.899224806,18-11-2016 16:01,16,4,0,348,0.899224806,18.99224806,10.96254975
2103,BHMBCCTHL01,387,26.14449459,91.73620513,343,car,0.0,2,False,18-11-2016,16:28,0.88630491,18-11-2016 16:28,16,4,0,343,0.88630491,18.8630491,11.85507438
2104,BHMBCCTHL01,387,26.14449459,91.73620513,107,car,,1,False,19-11-2016,07:57,0.276485788,19-11-2016 07:57,7,5,0,107,0.276485788,12.76485788,16.4573196
2105,BHMBCCTHL01,387,26.14449459,91.73620513,121,car,0.0,2,False,19-11-2016,08:31,0.312661499,19-11-2016 08:31,8,5,0,121,0.312661499,13.12661499,16.46053658
2106,BHMBCCTHL01,387,26.14449459,91.73620513,152,car,0.0,1,False,19-11-2016,08:57,0.392764858,19-11-2016 08:57,8,5,0,152,0.392764858,13.92764858,15.58183413
2107,BHMBCCTHL01,387,26.14449459,91.73620513,200,car,0.0,2,False,19-11-2016,09:31,0.516795866,19-11-2016 09:31,9,5,0,200,0.516795866,15.16795866,13.81988658
2108,BHMBCCTHL01,387,26.14449459,91.73620513,257,car,0.0,3,False,19-11-2016,10:04,0.664082687,19-11-2016 10:04,10,5,0,257,0.664082687,16.64082687,11.87207354
2109,BHMBCCTHL01,387,26.14449459,91.73620513,290,truck,,4,False,19-11-2016,10:31,0.749354005,19-11-2016 10:31,10,5,0,290,0.749354005,17.49354005,10.99071978
2110,BHMBCCTHL01,387,26.14449459,91.73620513,331,car,1.0,5,False,19-11-2016,10:58,0.855297158,19-11-2016 10:58,10,5,0,331,0.855297158,18.55297158,10.03181557
2111,BHMBCCTHL01,387,26.14449459,91.73620513,379,cycle,,5,False,19-11-2016,11:31,0.979328165,19-11-2016 11:31,11,5,0,379,0.979328165,19.79328165,10.91968044
2112,BHMBCCTHL01,387,26.14449459,91.73620513,402,truck,1.0,8,False,19-11-2016,12:04,1.03875969,19-11-2016 12:04,12,5,1,402,1.03875969,20.3875969,10.93835666
2113,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,1.0,8,False,19-11-2016,12:31,1.03875969,19-11-2016 12:31,12,5,1,402,1.03875969,20.3875969,11.83817235
2114,BHMBCCTHL01,387,26.14449459,91.73620513,399,bike,1.0,7,False,19-11-2016,13:04,1.031007752,19-11-2016 13:04,13,5,1,399,1.031007752,20.31007752,16.43809769
2115,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,1.0,7,False,19-11-2016,13:31,1.03875969,19-11-2016 13:31,13,5,1,402,1.03875969,20.3875969,16.45390834
2116,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,,4,False,19-11-2016,14:04,1.03875969,19-11-2016 14:04,14,5,1,402,1.03875969,20.3875969,15.57729149
2117,BHMBCCTHL01,387,26.14449459,91.73620513,399,car,,4,False,19-11-2016,14:31,1.031007752,19-11-2016 14:31,14,5,1,399,1.031007752,20.31007752,15.57894856
2118,BHMBCCTHL01,387,26.14449459,91.73620513,388,car,0.0,2,False,19-11-2016,15:04,1.002583979,19-11-2016 15:04,15,5,1,388,1.002583979,20.02583979,14.70057751
2119,BHMBCCTHL01,387,26.14449459,91.73620513,388,car,0.0,2,False,19-11-2016,15:31,1.002583979,19-11-2016 15:31,15,5,1,388,1.002583979,20.02583979,11.87737613
2120,BHMBCCTHL01,387,26.14449459,91.73620513,395,bike,,3,False,19-11-2016,16:04,1.020671835,19-11-2016 16:04,16,5,1,395,1.020671835,20.20671835,10.99801085
2121,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,0.0,2,False,19-11-2016,16:31,1.03875969,19-11-2016 16:31,16,5,1,402,1.03875969,20.3875969,10.99834227
2122,BHMBCCTHL01,387,26.14449459,91.73620513,113,car,0.0,2,True,20-11-2016,08:01,0.291989664,20-11-2016 08:01,8,6,0,113,0.291989664,12.91989664,10.94723959
2123,BHMBCCTHL01,387,26.14449459,91.73620513,117,truck,0.0,2,True,20-11-2016,08:27,0.302325581,20-11-2016 08:27,8,6,0,117,0.302325581,13.02325581,11.82504495
2124,BHMBCCTHL01,387,26.14449459,91.73620513,124,car,0.0,3,True,20-11-2016,09:01,0.320413437,20-11-2016 09:01,9,6,0,124,0.320413437,13.20413437,18.22614161
2125,BHMBCCTHL01,387,26.14449459,91.73620513,157,car,0.0,3,True,20-11-2016,09:27,0.405684755,20-11-2016 09:27,9,6,0,157,0.405684755,14.05684755,19.12340315
2126,BHMBCCTHL01,387,26.14449459,91.73620513,211,car,0.0,4,True,20-11-2016,10:01,0.545219638,20-11-2016 10:01,10,6,0,211,0.545219638,15.45219638,19.12340315
2127,BHMBCCTHL01,387,26.14449459,91.73620513,248,bike,0.0,4,True,20-11-2016,10:27,0.640826873,20-11-2016 10:27,10,6,0,248,0.640826873,16.40826873,20.0
2128,BHMBCCTHL01,387,26.14449459,91.73620513,327,car,,7,True,20-11-2016,11:01,0.84496124,20-11-2016 11:01,11,6,0,327,0.84496124,18.4496124,18.24758626
2129,BHMBCCTHL01,387,26.14449459,91.73620513,367,car,1.0,10,True,20-11-2016,11:27,0.948320413,20-11-2016 11:27,11,6,0,367,0.948320413,19.48320413,11.90912651
2130,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,1.0,11,True,20-11-2016,12:01,1.03875969,20-11-2016 12:01,12,6,1,402,1.03875969,20.3875969,11.90304395
2131,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,1.0,11,True,20-11-2016,12:34,1.03875969,20-11-2016 12:34,12,6,1,402,1.03875969,20.3875969,11.89542147
2132,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,1.0,10,True,20-11-2016,13:07,1.03875969,20-11-2016 13:07,13,6,1,402,1.03875969,20.3875969,10.03136702
2133,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,1.0,10,True,20-11-2016,13:27,1.03875969,20-11-2016 13:27,13,6,1,402,1.03875969,20.3875969,10.03678676
2134,BHMBCCTHL01,387,26.14449459,91.73620513,402,truck,,6,True,20-11-2016,14:01,1.03875969,20-11-2016 14:01,14,6,1,402,1.03875969,20.3875969,10.92642582
2135,BHMBCCTHL01,387,26.14449459,91.73620513,402,truck,,5,True,20-11-2016,14:27,1.03875969,20-11-2016 14:27,14,6,1,402,1.03875969,20.3875969,11.81971041
2136,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,0.0,3,True,20-11-2016,15:01,1.03875969,20-11-2016 15:01,15,6,1,402,1.03875969,20.3875969,10.9532702
2137,BHMBCCTHL01,387,26.14449459,91.73620513,401,car,0.0,4,True,20-11-2016,15:27,1.036175711,20-11-2016 15:27,15,6,1,401,1.036175711,20.36175711,16.4564425
2138,BHMBCCTHL01,387,26.14449459,91.73620513,399,car,,3,True,20-11-2016,16:01,1.031007752,20-11-2016 16:01,16,6,1,399,1.031007752,20.31007752,16.45566254
2139,BHMBCCTHL01,387,26.14449459,91.73620513,387,car,0.0,2,True,20-11-2016,16:31,1.0,20-11-2016 16:31,16,6,1,387,1.0,20.0,15.57795432
2140,BHMBCCTHL01,387,26.14449459,91.73620513,153,bike,,2,False,21-11-2016,08:04,0.395348837,21-11-2016 08:04,8,0,0,153,0.395348837,13.95348837,11.87605049
2141,BHMBCCTHL01,387,26.14449459,91.73620513,166,bike,0.0,2,False,21-11-2016,08:31,0.428940568,21-11-2016 08:31,8,0,0,166,0.428940568,14.28940568,11.87704472
2142,BHMBCCTHL01,387,26.14449459,91.73620513,192,car,0.0,2,False,21-11-2016,09:04,0.496124031,21-11-2016 09:04,9,0,0,192,0.496124031,14.96124031,10.99370249
2143,BHMBCCTHL01,387,26.14449459,91.73620513,215,car,0.0,2,False,21-11-2016,09:31,0.555555556,21-11-2016 09:31,9,0,0,215,0.555555556,15.55555556,
2144,BHMBCCTHL01,387,26.14449459,91.73620513,250,truck,0.0,3,False,21-11-2016,10:04,0.645994832,21-11-2016 10:04,10,0,0,250,0.645994832,16.45994832,
2145,BHMBCCTHL01,387,26.14449459,91.73620513,265,car,,4,False,21-11-2016,10:31,0.684754522,21-11-2016 10:31,10,0,0,265,0.684754522,16.84754522,
2146,BHMBCCTHL01,387,26.14449459,91.73620513,297,car,,4,False,21-11-2016,11:04,0.76744186,21-11-2016 11:04,11,0,0,297,0.76744186,17.6744186,
